915.33 880.47 852.07 846.33 824.55 819.22 828.97
940.83 898.73 867.96 860.41 844.3 839.79 851.97
1039.97 983.26 951.51 947.86 922.94 918.21 914.5
1006.19 935.37 901.83 898.16 873.13 865.43 876.36
890.27 835.61 808.21 803.35 781.78 774.34 784.92
941.92 875.3 842.68 840.12 816.91 811.49 823.64
1022.27 949.15 915.65 908.66 885.71 882.04 892.97
1050.71 962.12 924.64 919.39 890.86 885.11 893.26
1376.39 1266.39 1222.8 1219.72 1188.97 1192.24 1206.44
1397.58 1274.6 1227.16 1221.13 1185.06 1178.1 1196.01
1819.52 1644.9 1580.83 1570.81 1521.83 1509.55 1531.6
2672.87 2425.54 2328.8 2309.19 2230.41 2196.35 2225.87
2557.59 2265.07 2157.37 2131.38 2057.6 2042.62 2074.95
3264.85 2849.62 2688.82 2632.67 2530.31 2504.63 2545.45
2774.69 2439.95 2317.03 2276.75 2186.03 2152.43 2184.52
2041.01 1810.46 1727.07 1707.92 1645.55 1630.96 1653.68
2399.8 2129.94 2028.17 1998.56 1921.92 1895.86 1919.39
2154 1923.39 1830.19 1803.16 1740.29 1731.97 1739.74
1925.94 1751.6 1676.14 1661.32 1609.91 1604.86 1625.06
1843.64 1716.42 1645.58 1629.49 1597.54 1609.89 1631.82
2176.96 2066.78 1981.58 1963.62 1923.02 1931.25 1957.92
1539.16 1445.3 1379.86 1376.51 1348.36 1360.21 1371.16
1599.48 1513.06 1453.15 1440.52 1407.6 1410.98 1430.82
1875.69 1789.49 1717.96 1704.55 1663.73 1665.75 1689.1
1867.79 1790.86 1724.3 1717.39 1677.93 1687.52 1706.94
2223.47 2131.8 2049.37 2036.55 1982.09 1970.09 1995.96
1622.18 1552.06 1496.54 1489.06 1441.59 1438.87 1456.14
1713.8 1635.68 1577.39 1570.98 1529.03 1523.31 1543.87
1515.69 1430.16 1378.71 1373.49 1337.03 1334.85 1354.72
1707.1 1616.07 1561.19 1559.88 1522.24 1530.36 1555.59
1255.88 1184.41 1143.43 1142.04 1114.34 1119.29 1139.33
1569.89 1457.93 1422.52 1417.97 1378.21 1372.6 1392.51
1394.21 1303.4 1254.45 1246.59 1207.94 1200.72 1213.46
1138.95 1055.42 1010.36 999.76 966.93 952.46 964.78
1300.73 1214.34 1170.91 1167.12 1133.52 1131.23 1149.48
1339.64 1227.71 1180.35 1173.57 1138.7 1136.04 1153.11
1701.48 1561.22 1498.26 1484.53 1432.36 1413.87 1429.45
1029.99 944.2 910.02 904.48 873.74 858.21 869.35
1177.33 1077.22 1039.37 1033.76 1000.97 983.92 999.61
884.23 799.84 768.9 762.62 734.67 720.31 728.66
831.09 748.4 716.16 710.02 682.55 666.35 675.63
1073.03 962.48 922 912.94 877.89 854.21 868.68
799.46 706.46 675.54 668.29 633.49 612.67 619.3
643.99 576.62 554.36 548.63 528.84 511.08 519.13
593.48 537 516.53 512.74 494.79 483.33 490.68
579.98 526.99 512.08 510.46 496.46 493.71 501.54
640.22 587.61 570.95 572.63 555.68 549.96 561.09
521.09 479.85 466.41 465.31 455.16 453.13 462.81
508.79 472.1 460.34 457.96 444.26 438.41 444.39
571.42 530.87 514.76 514.42 499.49 491.96 498.57
517.46 484.23 474.98 475.21 459.97 456.07 462.24
728.34 679.73 654.97 654.72 635.05 627.36 636.18
481.07 450.94 437.86 437.48 424.67 418.89 425.14
413.68 392.39 385.2 385.56 376.65 371.37 376.4
480.54 457.56 447.29 448.8 437.03 434.37 441.28
461.6 444.09 435.3 438.06 429.56 429.76 436.22
623.63 567 554.79 558.05 540.94 538.29 550.06
863.64 750.42 725.59 725.38 712.8 719.41 733.08
741.53 649.73 623.35 618.16 608.2 614.76 624.28
835.13 743.97 706.03 694.27 679.61 685.69 696.73
1139.33 1058.38 1006.36 991.73 969.05 972.59 986.09
940.31 873.59 829.3 806.91 790.1 784.21 794.45
1158.6 1119 1073.32 1060.6 1034.79 1031.48 1046.12
1129.7 1095.05 1050.88 1036.91 1011.99 1005.73 1018.62
